"","feature.pa.pos","feature.pa.neg","contaminant"
"f04e626bed2695703779511a0dc2241c",6,1,TRUE
"e5dcd6bc718c13af5f92e6922d428550",13,1,TRUE
"7f042e7a847d57ee4fd90cafbe2b7f9e",10,1,TRUE
"e4fd2d36bdc1894dae6ebe374e5d8410",4,1,TRUE
"61cc5324a43f8600fed41b4e023dd719",3,1,TRUE
"80b134506a200200426ba44e1cd7a306",5,1,TRUE
"46f812331c63bde24d2c50438b019fdc",9,1,TRUE
"cae47b8ee325c87f605b2ee31b39b9b8",9,1,TRUE
"7d0d25930bb1725e75e418505c033730",5,1,TRUE
"915c89723c07b50122b3b80b3e66b7df",5,1,TRUE
"427ca377b4dee332bdbc4ddb65f2a0b5",1,1,TRUE
"9ede01759012deeb7548760983865a4a",1,1,TRUE
"e5427a4cfb98db0a7ada4344694718d9",1,1,TRUE
"1bd8253cb3bf5c46efe7e7c6436b42a2",7,1,TRUE
"a98d0edcfda2c2c507875934d59c389c",12,1,TRUE
"9bf4820f1d8d8163a5c43b9b44098a8d",9,1,TRUE
"60c21c1cb409c3d4e9fc21cecda96dc2",16,1,TRUE
"5fb0fde34822e8a8027ca42c950c07e3",13,1,TRUE
"6ae3f5c48bdd71fc7b09f8fbbb7ea930",6,1,TRUE
"012dd52816250956a906ae14a0f441fd",6,1,TRUE
"e6dd32e3ecf54fd092ae7acfaa7e633e",7,1,TRUE
"79191d03f2422091436a813813510108",6,1,TRUE
"2545fdf2772e0cba3841250812e0666b",7,1,TRUE
"c7d45f1d47002e7cbf338dc5c11f194b",2,1,TRUE
"fda5af7de16953691c22d5ccdd907344",18,1,TRUE
"f07378a40fa9b5e3f690852e2b04580b",4,1,TRUE
"e336a03384a0682769953310b701ac05",2,1,TRUE
"f684b8d401afdad89d4c3f01a5a93d2f",5,1,TRUE
"1574a6574c1a36f250a20e8d3d402184",9,1,TRUE
"00e4cbe343eafee194f43b509b9918eb",17,2,TRUE
"5c3fc1263db0e89c5cb637217fd782b2",5,1,TRUE
"06ffc89601a64462fe813b087e4cdfed",3,1,TRUE
"93d20e92820b20fb9a291533c7afc94f",4,1,TRUE
"8f1d7cd89cc29393057cac9a1090c88c",3,1,TRUE
"26962e2d67744722ccc4fe47629b6634",2,1,TRUE
"f1cbabe2e626480c080d74782f6de650",2,1,TRUE
"f3f8b36c079d4644c2876008c340d6f2",14,1,TRUE
"c585825e923b151d13f04856472fcb56",3,1,TRUE
"c35088344cd609b85bbcdb113d1f4515",12,1,TRUE
"da62d1f8dd6acf5e3d9a559aa17580aa",15,1,TRUE
"4349787423c5083e8a8f7921510e103a",7,1,TRUE
"4ceb24229efe65d0dcd1140dd27b59e8",5,1,TRUE
"5bb7b41cc585db016fec5ea066001ede",17,1,TRUE
"38cddb1612f9727403796db312773f99",5,1,TRUE
"28bb64bada6cf53e31cf8d952acd986a",12,1,TRUE
"433330e8efd0941d798ae87e28250ba6",5,1,TRUE
"c0ef21808fd3b0e8e5b7f5bf5875277a",5,1,TRUE
"da7cde96cf698b63cb60944918c44587",10,1,TRUE
"604e2a0e14ca12d46348ff37ca2a4d8b",8,1,TRUE
"68daac7ef25c2a23798a8c69c0ac1a55",8,1,TRUE
"855d42f35a7007cd15c1d8297bafe241",17,1,TRUE
"357a8cd11e4b28b9b7e2541203fc0cc5",14,1,TRUE
"71f33112a77ece42c01afba2e6c0733b",4,1,TRUE
"12aa41c57cbe39b1966a2bd2e388ca77",3,1,TRUE
"90dc357a52825ee5a8cf91955fa8bdb3",8,1,TRUE
"99acc048421867eede18c17e20f045a0",18,1,TRUE
"cfdd25bd838f8c2835d0a7ba9cb1e9be",5,1,TRUE
"4439e2e27aaf3ea288e1399335890ae7",4,1,TRUE
"097035d918bde85666deb4fad57f75ed",12,1,TRUE
"c3e0a834a388b0741a775b8f716ad7a7",5,1,TRUE
"be5584f4b916a5f6afc2a99bb10b15be",4,1,TRUE
"3c8a5046a83072918008d2787fd14667",8,1,TRUE
"fb7e9c08abfe23384f3abdb69b9d7c61",3,1,TRUE
"1436ee1f8c0f2a42378946e56f9cb646",4,1,TRUE
"3531184d08babd0d1142365496a445e6",4,1,TRUE
"ef6023ef57bc16dbea2616c362f89706",2,1,TRUE
"f57c4559de5eb7ec45e1ddfacc85e4b3",5,1,TRUE
"1f16296c2af0b057323527146eccbf29",2,1,TRUE
"846db32979060fa39f9801b04dd0ab77",2,1,TRUE
"dbe5dc3fd8f6e84965ab863c777e91a3",14,1,TRUE
"8c295eaa34e5b62af54b4c84b3d7675d",4,1,TRUE
"8e46f9478f67ed814c7562b99f82af85",6,1,TRUE
"867a960f26d01241a10ad8502277fb70",4,1,TRUE
"941afde323e6ae9a24bbf6c8a9a78dc6",7,1,TRUE
"a750b4a4f6cf3fd6c858618110267ac7",10,1,TRUE
"d902716ed665837fe6800b51a6623f10",9,1,TRUE
"dc612a8b71c810775db49dd57e3b4a3d",7,1,TRUE
"d0df43bd346559b24cc1694da31255b5",10,1,TRUE
"a461d815e8f31a7e16e595a77930aea8",8,1,TRUE
"fae23f4d81fce13f0b33fd5146cb29a4",9,1,TRUE
"865328e524d007bcd2d2aed07d6e8c69",8,1,TRUE
"d08aa387432cfcf63df85e677733efe8",7,1,TRUE
"122aa39fb3b2a92c7a9e7df17df9e7ec",23,1,TRUE
"fd68dcab869f63b62b082115bcac44ae",4,1,TRUE
"1cadc0950cdece8f10200d75363bf1b3",15,1,TRUE
"7eeafffde115bd131dee874abb451ba0",7,1,TRUE
"27673c51fd38d7bdd39a87c403e7a7cd",4,1,TRUE
"c5396cfaa42d1a6932646dad61e627e3",14,1,TRUE
"8bc5cc979dd1a29fe8fc83ce4040c592",4,1,TRUE
"f84d10870bbb0930967b5af9e9686600",13,1,TRUE
"651e54718ae24b096ebd17967c4c7bbc",2,1,TRUE
"0bce8f4cc4dcabbbacbaaa096911d87a",7,1,TRUE
"9e7ab0d313a44ff39cd4f4199613110a",6,1,TRUE
"a97b91bc777628a0065c3889bd1279bb",3,1,TRUE
"540aa614640f00dbc1ff591ef5446adc",5,1,TRUE
"f4cd6626301050f6ce8bc9d41e68fffb",7,1,TRUE
"cde60929e5c3bca302e0757f0d139490",4,1,TRUE
"34d94ffbc48d2a4c917a6408eda81b3d",2,1,TRUE
"f73099a26ed60b095498af3a58865055",5,1,TRUE
"7d387592bb74ad0f438d776d5122b9b2",4,1,TRUE
"67f78407051bd3df21dd41e79cfb846f",6,1,TRUE
"ebcfaaa3c90e7bcb5f121f0335413fce",9,1,TRUE
"40c06801315d7000a5df23a3b299b495",5,1,TRUE
"e2e68c4273c9193a0fd5fd9dae057525",8,1,TRUE
"66bed626c65a530da374098550472f1a",23,1,TRUE
"e56d135fc9799d0ca321a30e18d6a1fc",3,1,TRUE
"eff755c12f9b6dee0e8d928c99ed19bd",9,1,TRUE
"33c30c616368a71853371b8e2e56dd68",4,1,TRUE
"03286fb4a2096c0cedf0003f6f7b50ff",18,1,TRUE
"b1166a7e39232c4638ce961a1b255e9b",6,1,TRUE
"2aee349e3ee315dae56c1c2afb25e290",10,1,TRUE
"6b4b4d3e6f3571d2671a9235d9ab5dee",4,1,TRUE
"daad14844395a68b6d04718f12435b76",8,1,TRUE
"ebee7474ba1fbf82f235297fcfbf8f1f",11,1,TRUE
"eac5703dc3f0caaa61d0cbdb31b3737f",11,1,TRUE
"d5b801836e5b7b963e1f243b8a0be7db",16,1,TRUE
"797195ae4df7b31cc18df52104b839a7",8,1,TRUE
"b7f045fd696cdaa9786f87d2c766c8e2",11,1,TRUE
"3d3a23f0c7986a64a5da4db449917aa4",6,1,TRUE
"14ed0ad92fd83964c14a6aa44a64c2e6",5,1,TRUE
"30b4bd371e5b402ad1085a1f9797252c",6,1,TRUE
"093e8083434756a3bc5c30bdfeb25d65",2,1,TRUE
"eb920b1bf8c8dc574a976eedead78287",4,1,TRUE
"a53d819cedaacaa693deba9bb88c3335",6,1,TRUE
"f5db00da5a8cc87b61b55a70917d1444",4,1,TRUE
"2946204a206cd8ac8db12547d19acd2c",7,1,TRUE
"4fcec33055a8f892f4422734439401f7",5,1,TRUE
"9a32a90a35dcec5f60fd816abf27cefc",7,1,TRUE
"27cfca601b7748bdad8ca369ffba1346",2,1,TRUE
"86839ba0d7320a1e0d0bc210cbe062b9",3,1,TRUE
"264ccab821326e235dd775fb792e2c9a",2,1,TRUE
"790f986241bc0d3295f906e6c916012c",2,1,TRUE
"0af67d51ec860233a66823b3c9a3f619",1,1,TRUE
"7b6641f95e38fb7fa797b61bf43b988e",8,1,TRUE
"385dbf6e6f8cb993671a1c86b07f7a0c",4,1,TRUE
"35fb7493328c12dcbd4c489fdce78f5a",2,1,TRUE
"8e35201a3910e5f827ed102f973bd5a0",11,1,TRUE
"7d48fa05c8f08ccb6f25717752e8a077",19,1,TRUE
"f3406da95345eda3ea0d2acab011b977",5,1,TRUE
"ae808125e47dd821313e62dbf4481f7a",4,1,TRUE
"f68f79f335ababbb17d47c11de99e1ce",18,1,TRUE
"b8623dee51f76659900a3ca8a5029f0b",13,1,TRUE
"e734c076f1855787606e5d554310c6f9",15,1,TRUE
"d77d4dcbebd6fecf56877c12e421f204",6,1,TRUE
"91563e1063099f28e9e43e4e0df70dbb",18,1,TRUE
"211b478f656faa57f1e3422cedcce3e0",11,1,TRUE
"622f98f4c568905d172ba1c032b09501",11,1,TRUE
"9a49b137e46a77fa71af9ff2850cc3ce",8,1,TRUE
"86b095578a6bf4ad46e25515cc7c4cc6",5,1,TRUE
"7a7bc715e847ea56d9badf361ef1b73f",1,1,TRUE
"4fd867b946e55aafdb3f39196a65ea82",6,1,TRUE
"13b0ae7476c068041cf5e661f202a64c",3,1,TRUE
"dd4d5c90abb0c6eeb88b0bda10a9e5da",2,1,TRUE
"a42072d116972a32e36badb12fa5d876",5,1,TRUE
"39eb0061532582ac1c1a2f6cf2349881",0,2,TRUE
"e4707513c22fb89f0958144bca94247f",5,1,TRUE
"68934fed4873521171f7822c227a4818",7,1,TRUE
"c00a7c765af10c74a3c7e09e5aafb55c",2,1,TRUE
"1a268f6cd4d83045739b9c4ed92e9a70",2,1,TRUE
"dcc6932fe66bc7ccd3b527420ff47147",3,1,TRUE
"2ba0e251620553e6811696727366a0ff",4,1,TRUE
"3da63dffeac1c55f91049d9ff7cb2187",2,1,TRUE
"411cdaf59537f8cdfccbd4c997c19d0c",2,1,TRUE
"8fedb5ab65851295cd3cc480e54cbf4d",2,1,TRUE
"b6e95128285741e9b42113660e9a9104",1,1,TRUE
"73fc6730d6711675d00bf174d32d0416",3,1,TRUE
"ea614e0989f72e35f25380ac63a35613",3,1,TRUE
"20bbf433b79aa756f6c46fc0db73709a",4,1,TRUE
"de0714bf9f4d37359c4af196189c61ab",12,1,TRUE
"fd70361b54e65ded9a6acd4b1c2a88d8",7,1,TRUE
"d90cee8293e31ed37ba08db8ee787be7",23,1,TRUE
"d720c43f72985bafe4f6cdd2816b18f8",15,1,TRUE
"0f968d9c034f36758820581031b7ee2c",14,1,TRUE
"6ce5ca802243635ff913e519c979deea",5,1,TRUE
"8832500b7a01f9367d3bf29746c95a44",4,1,TRUE
"c5a8ae0c0e7e807c25d7eb1de8c956b7",5,1,TRUE
"1109c4141bbd5fe11bcb83bdfb260d48",7,1,TRUE
"77995c52e2da399e7609b48c3cd8c0d5",8,1,TRUE
"450c33b687495b88c6d6eab761dafccd",2,1,TRUE
"573c5a0c73b505d0fb35e4af4e3dbb42",9,1,TRUE
"636d6095016c57e16c7c2f97659d9bfa",19,1,TRUE
"95ccbe4186e29192a677ae72f03ba740",4,1,TRUE
"7ad31f84fbbf1d9ec873b0241d6118a1",6,1,TRUE
"4832dabced0d2231ae74e0634d36366f",2,1,TRUE
"6b9fefbb7a1c556086d14fdbca17c716",3,1,TRUE
"7bf1f25b5f176fccc4040d1e712bfcd4",4,1,TRUE
"4fbdda1491772e9aca2cb65094814465",2,1,TRUE
"8e9fcb651e7a440c738e8b0894bd86b5",2,1,TRUE
"2190c9c298cbcf652e26c87dda935ff1",6,1,TRUE
"e6ae9d0e7fe016a1a3f85aabfbc77de3",4,1,TRUE
"c7c85d78d10d6d8a736ee3b79e254073",2,1,TRUE
"ed9dcb8e68789fb7bd8e68bf0bc0db34",4,1,TRUE
"76579bed587319f2465ef4095cbbe3a2",15,1,TRUE
"5a7c0860f26098a2b24dab3f11ebd686",6,1,TRUE
"bc166b2462ac312801e0a97edfd73abe",12,1,TRUE
"834f7a4a96f5393c312b3c266b0dfbe9",7,1,TRUE
"b2c2bd2ef9dcf079f203bcbf92562a78",8,1,TRUE
"f21ca0b5b261ade0ccd4f9b42169d92b",8,1,TRUE
"dbf42fac30548e7939354ca9253ba551",5,1,TRUE
"c1e8935e67bd95e879dc68cf5148237b",12,1,TRUE
"6083fbcabb49122de551cfe9bd01256e",18,1,TRUE
"5f50b900879f8ac943640bdfd7b5d151",6,1,TRUE
"ddc100ca83e3a51170cfa11d822764dd",12,1,TRUE
"d31bf4d7416ba126570738b23e289271",7,1,TRUE
"5d6ea8587388d10c108ce4a51ed590e4",11,1,TRUE
"b15ce14722ea08da7b0045ab0e1929ce",5,1,TRUE
"9e5964f09dfa54f5dfcd984280dc572b",7,1,TRUE
"1e8d3dc84cfa78e27284e55c0d4b9a91",5,1,TRUE
"e41010a338c3ef8e86f895a73122630c",5,1,TRUE
"319420c3e5dced42867637744c4d36dd",7,1,TRUE
"605313f81d219c1eb047e00813494edc",9,1,TRUE
"b1ea2d2462e7f10dc096633e66d927e2",5,1,TRUE
"67bfda68d72e9ca9c1b323605f872be9",13,1,TRUE
"9518ca6f56da1fdf5663c7856c561c9b",8,1,TRUE
"589cc7d89d66d938c1167efc9c84f7e2",2,1,TRUE
"977e25611190a3716af7839604e3bbda",3,1,TRUE
"a3b29f03c543fc0c1dca44886b445f63",11,1,TRUE
"1eef3f3e45ba988b943bc551d6df0438",6,1,TRUE
"6cc49fb5b01f553727b18ca7928d6d2f",3,1,TRUE
"17ba8d60915cf8e0207d06666d3f6df3",4,1,TRUE
"5977477bfe4a97ab0f6d540dd033b791",3,1,TRUE
"9f4b6eef7735777d5a1b62c0fbc6642c",3,1,TRUE
"3595495df362cb11b5ee28f2b8817258",1,1,TRUE
"b33a91c8d2e2c1ff4b373721021e147d",1,1,TRUE
"c1388a2bb62a195909008bf9c2e03b37",8,1,TRUE
"0f11250ab28348146315940044754cd6",2,1,TRUE
"ea8941e92dd3b0b8268310fea673fefc",18,1,TRUE
"43dd46ffcf24ebeb3f03482944593352",2,1,TRUE
"7e6fbb1673e3cad4afed86f33badac35",3,1,TRUE
"369334440cd5f614e467043764f5d94b",4,1,TRUE
"528a4c1a47363a9610305dc1f3e9d058",4,1,TRUE
"7b6b61b3a410a1bc34033fbb70c3862c",7,1,TRUE
"078a32cb1c4cc4d6e199848bac49d141",5,1,TRUE
"80fc8d8cadef76566f76aa81c42d91c5",5,1,TRUE
"03bc9936b60fce772a32f16065bccdb9",6,1,TRUE
"b0089d5f1f11ed193cd88ad05a7523cc",10,1,TRUE
"f172300f4577d6bfb4b82d00d78107ce",5,1,TRUE
"dd6a58c00e55bf92065ccc4e30d676ba",5,1,TRUE
"415d611e52376deb2aa7a8ac622468af",1,1,TRUE
"34bbbd8150cd9cfbee9a93c3adfae26a",1,1,TRUE
"2da118a98a0d02258e63efadedcba213",1,1,TRUE
"03b0f726466f3e39337683913b5168f5",28,2,TRUE
"dfbbc90faee521d062917d0a7dfe1f02",19,1,TRUE
"e4d407b65dfedce3cd047c65e102595a",13,1,TRUE
"efd1e8e3f9670950b18803bc565ffc82",6,1,TRUE
"194db0bc690625d9e95cb73e4a68d725",13,1,TRUE
"a85207e5473826793877ea7f02c94f98",23,1,TRUE
"65bed8062856cb2d40a99a234c77cc4f",3,1,TRUE
"20f4181b7141867ce5984f1494feaba2",1,1,TRUE
"05243d04498ed3961d266d128a71a3e5",14,1,TRUE
"047ac2777d5e4cac38ee68061a94c73a",14,1,TRUE
"a857ac4918063f55e476a14bf0edd6eb",7,1,TRUE
"109efc3723f4605c4948678c79a0d7f3",2,1,TRUE
"03e2355dbacf172bb3a9ad5d83c88d11",13,1,TRUE
"c70fee04a7d012a186e2344075f94f08",6,1,TRUE
"64234cb058ccaf55e52bef957d5dfc3a",8,2,TRUE
"3b8299c31ee6a51f570f8462c49dc2a3",3,1,TRUE
"b227d7e056e0dd6c4209b8dd952b6ad0",2,1,TRUE
"f225ba7c5e3f909515ebe8ffdba62fb5",6,1,TRUE
"ba76267a6bd2288cfd9afe0d13097b02",6,1,TRUE
"438c6fc125d702e29b3957a29e123f7c",3,1,TRUE
"e4cf69139921b7596d0dcde74ad32fe5",5,1,TRUE
"45388aa442a9bc02504fdcbc167cdcce",4,1,TRUE
"5b0954c4f57410f1dd808f3faa284142",3,1,TRUE
"ceda433c473732804d86d838e8c0d5bb",4,1,TRUE
"d8324661eae04065719838d7d1b0eee1",4,1,TRUE
"3102b00f2297d36c5891a7961a99b1cc",2,1,TRUE
"399f5115b7e041c4bafa612eaff4d44c",1,1,TRUE
"c248575c7e135e7ed0f30a723abe72c2",1,1,TRUE
"ecc4c450108c495e59501b9ba7226619",17,1,TRUE
"446367e75a521200c4f447538363e821",15,1,TRUE
"2f38cf0256495e8fc26e22baa1e95888",3,1,TRUE
"daaec2de3d561f23e20644b2eae4749b",4,1,TRUE
"50262bbd5f6bd92bb9705df8b0ef5d60",8,1,TRUE
"b810b2a41e7a9c39e6629446a4f55439",15,1,TRUE
"75aca7e5e90458f16789dbd8d280b286",8,1,TRUE
"33db39f4b3673b78fa896e2e71f17766",6,1,TRUE
"655a60b401c23ad776a5c217c335d643",7,1,TRUE
"5b24c66a711169d6f0b93d3f777ea26c",10,1,TRUE
"cca9a976ef775788370aeba7dc79d7dc",4,1,TRUE
"9781b5a377d5629a7134403c43d60f84",7,1,TRUE
"fd943f0b9389b395c53b8bd57c592544",16,1,TRUE
"47f81c5f2f7421a95c526eb192cb2009",11,1,TRUE
"f8601e5f915e0b81f7fa43a3d143d6bc",4,1,TRUE
"7a179458ffab35fc02f019320ab40194",4,1,TRUE
"cffa19b94a6f9c7e9383b05098b31937",2,1,TRUE
"d97e94e6042f1f00ba83983cac2cfdb9",1,1,TRUE
"980809ea407c6c103e7a02cf603fbfd9",1,1,TRUE
"b0c75d1593dbfb6bd5d5571db1832361",1,1,TRUE
"835aa2169a5c359f911d7b45ef79b3cf",13,1,TRUE
"da09eb109946994538271aabc9687c41",13,1,TRUE
"b61d9617ddab0157aa7c87ab7b6d6247",9,1,TRUE
"d2670340bb9d05dc537e0ae43aba6b44",8,1,TRUE
"869d9f30b1367f649a77d429150d7529",6,1,TRUE
"0549a6dc12f4ded0a92b4b0a7618ff42",8,1,TRUE
"e8718673b0eab68118944ebb8871d90c",4,1,TRUE
"44a4512f173cf1a0bb7cd0277736b67a",3,1,TRUE
"e47c8de1e35c59a05ab528276200171a",6,1,TRUE
"43e8b26d55c8a96f28747de688eb0dc6",6,1,TRUE
"ee8503ca92c495a3c6467a05464b4025",2,1,TRUE
"040eb00155386cce08ef7cdd6d04bcd8",2,1,TRUE
"8e88cbc79eea421c38bcfdc3bbc03e86",6,1,TRUE
"e920666d4b41cee4299949658c43e6ce",4,1,TRUE
"45da6f99f0da24d015264b6de6d1a0b7",5,1,TRUE
"29aede38d06182378a38efe69020df6f",9,1,TRUE
"5f878351f2a8f08bca30a71f2bad8c6f",3,1,TRUE
"35a3a240da5e7dbdc2ecf3164f71598b",3,1,TRUE
"df3ec8de27f18836533506434c8f5586",2,1,TRUE
"ad3911f9e2a9e51f1d0e63b4512c5685",6,1,TRUE
"69b9423d2a379caeef16c3a3bce0f8ac",3,1,TRUE
"ad9907025843bf32e78bb015226dcb5a",2,1,TRUE
"53c68bb2bf180d3a594bb2bb0a078d52",2,1,TRUE
"f6cc058e445b95f7ff1fad5e8bb8f0a9",2,1,TRUE
"8a1ff5fa368e1f4db242682b1c6bb265",1,1,TRUE
"e53a4f73a3cef68862c50a4987296d4a",1,1,TRUE
"9335fb3b35de37ce6a5e40b3e1c00407",22,2,TRUE
"7f0131a114b65728c38aeb3250cafacb",16,1,TRUE
"b39ac0f1853f7a3a7ab6e6ea913c3ebf",11,1,TRUE
"84703fb710b2e186a6c56d0df54de044",3,1,TRUE
"be275698123a7c38026ab4c7705e9f44",3,1,TRUE
"86b1e94f775e26857036881da7c8bc2a",4,1,TRUE
"37949b01352f2e2114cf6b851e7c5445",7,1,TRUE
"c591bcb80e05dc93c857d560d9fb64cd",4,2,TRUE
"1e86b131db197af8fb4a6f6c43b2d90b",8,1,TRUE
"e6198da1d6e4889d12bcb6a4dadda1bf",14,1,TRUE
"ff510b93353b9703990f5e446c240443",7,1,TRUE
"df1e0a01d2b7795a0b9ebaaab293f60d",9,1,TRUE
"2ee2f27d42f772d481d2d55582e56697",6,1,TRUE
"74a562d14a937edf296a9139448e72c5",6,1,TRUE
"7143d8a6ad677f418da3f3b1ccadaa29",8,1,TRUE
"ef9f28381803e776755472f5a8d332c9",8,1,TRUE
"4194cafa4cdcdf1f50649224e6fda6ef",4,1,TRUE
"a7dba335e0da53d997727018d41ce660",6,1,TRUE
"e3884e8268ca347334db158028de3c4e",7,1,TRUE
"f2b88dbbbd69f949c53bb4ad032fe2c8",4,1,TRUE
"bc8cba12a93763f25bdda22ba86905af",4,1,TRUE
"d79c9917430122eb6cdfc7f98ea4c618",4,1,TRUE
"d6863c59168ab9173aedfed7e1977cfd",3,1,TRUE
"850e95b170a5b32c6446a95f349d8cef",6,1,TRUE
"8ee67f72f3d2ff8b098c91c40d53346e",6,1,TRUE
"0a054a5f0736e7e7de50ebe952e4eab5",4,1,TRUE
"7f4dc1b7d8dd173203661bf005b4752f",2,1,TRUE
"38e642779da1e50154cfe203ae34df68",11,1,TRUE
"b84c766e1213ee6ca7318d919a0c9c29",3,1,TRUE
"f20cb27d6f0c5436f25c9aaa40835a5c",3,1,TRUE
"a086ced0b42435cb62ee48e60080b0f8",1,1,TRUE
"203d996b740a1a0812bcc4ebf8f4f925",1,1,TRUE
"36b68302b809acdc4d97b0eacf416c28",17,1,TRUE
"dd6269fc943bcfa6e3caccc8b4d2326d",4,1,TRUE
"4fc147879af4188882dcc5ed428499fe",2,1,TRUE
"b3a2792db83b0689ca9ae548a1d5180b",6,1,TRUE
"faad6847c97fcc22cc40bb06ba72eab3",2,1,TRUE
"6ac3e50738a1ea2aab18b212ea26bf86",7,1,TRUE
"6b4b56ad819a5f774290ccafcb26124b",9,1,TRUE
"e2e06f9f2e349f462b85ebfea27cb825",6,1,TRUE
"0b822d75c5a3eb8e725f3b283a212406",11,1,TRUE
"8ec62c32221e5f8f1ea71b91e30c1450",9,1,TRUE
"171ad8172e476ecfacd0156ded499aca",8,1,TRUE
"005f1e1ab26a7a5c2691fbfb2f0363ac",6,1,TRUE
"8480e3b5562943ebc0f696c82f23f022",3,1,TRUE
"6ed4a120b1e1e3c63c707563ad120273",5,1,TRUE
"f50f4219761ffbb77c77b01809febe4f",6,1,TRUE
"002ab1a721dea1c139270d53620b1c00",8,1,TRUE
"08a235725759fb1ffe8aaa84990e7c0f",6,1,TRUE
"2c3002f88ca352483845e1400318308a",5,1,TRUE
"4594678d913093921ca1a3e794a3fa0e",6,1,TRUE
"8c25189701ee901dc52e4b472d9374bc",6,1,TRUE
"fe1ce8d7dc51e0e31f52031e227ef721",6,1,TRUE
"68581fb21775bf77d8bead5981c19150",3,1,TRUE
"8e4deaaab3d93ed2393de8cc6f23dc21",1,1,TRUE
"e10df1960380984e021447222573d0c6",4,1,TRUE
"6c97f06ca438f5b88a9e8beb5379c5bb",1,1,TRUE
"433bac8357af9ea7723350dabb564b15",1,1,TRUE
"c8991dfe6ce5838a6cf5be7c9b9c4994",10,1,TRUE
"485181d134564a4e925480a346ba28e4",6,1,TRUE
"eaefdb8b070be85b4a80122dab6f76ea",19,1,TRUE
"238bd0b351ecc49bc436022cfce554b4",3,1,TRUE
"0eccc9f4ab0dad1e20665dabc2192c40",9,1,TRUE
"b5203ada567adbb515e1bb13aa5bf60a",9,1,TRUE
"06c7c1cc41062302f8170b25f4549dc7",3,1,TRUE
"b6a1c85952191c2debb6c4885d64b2bd",6,1,TRUE
"15caebdd06a81a16c07e4575a595189d",13,1,TRUE
"acf6351bacc2a4c3c3f3d0c6b4137ac4",17,1,TRUE
"6b8c637aa4020363cb8c2edd78e3e505",4,1,TRUE
"4352e59a7445ccc728f4e767123ed4e2",6,1,TRUE
"2ffcc62201163507a8eaf99ba06aea9f",22,1,TRUE
"d32e09a9f43dd18d6f6724b4371f4741",5,1,TRUE
"a4058f0fa96df0a1ef55b0f67cadc227",3,1,TRUE
"67b6fde8fe848b46b3403784b6177c9e",7,1,TRUE
"7d202e30aa5c829a0c38b9542855ba83",5,1,TRUE
"c5c6cad5375b8060a1bf00b1b396bfb7",4,1,TRUE
"385c4f93e79a0df3ef8b4400f1864cd5",6,1,TRUE
"ef37427e785ad48e36ecd7d2461d104a",13,1,TRUE
"e761ae660757068f8e9567341e6a3d92",5,1,TRUE
"18a96bd017d9495f28fa74954ebee3cd",1,1,TRUE
"9a8fe5bdaadec0522adad81ffb015153",2,1,TRUE
"712b071e5853cfbb4ac3282be9acd9ae",2,1,TRUE
"a7608736d3884edf95219a53f3296c96",6,1,TRUE
"8d73ed64b4f61f8fc6ad4605816f1956",2,1,TRUE
"4d9c96d60b5373c446bd968091d6ecf8",1,1,TRUE
"4ebc8374e4613a5596bbed41695a297b",1,1,TRUE
"1a9ee94210536bfc54e8f0886c48414d",1,1,TRUE
"f256628327684b817949911fa00df57d",1,1,TRUE
"7ff40dfe761caf74913d7a7d4f8703fb",15,1,TRUE
"f27ea5fcad89bd74cb4b1ccc86f5b046",8,1,TRUE
"b7484aa67ff9a7500ffa0d5a18cf1e3c",12,1,TRUE
"2b6cbeebd6e81b65b44bae6a7c9f0ba9",17,1,TRUE
"837c535954e4d15af185bd7b8f6c9ca2",6,1,TRUE
"e0876cb9333be53596c02d1ce99fef57",5,1,TRUE
"d5f4444a940d9f8da10997daec63aaff",8,1,TRUE
"ffecc52227d76d72ebc75738964d12d2",4,1,TRUE
"e4830a5bf066cb09d097e984dc111f09",21,1,TRUE
"7f04f0b9d2a59df7e8bff61f7ac7c582",12,1,TRUE
"f1dfa5122399edb1abd090486a0bb1a2",15,1,TRUE
"5e41f4d2330d9bb30535c37cf04dd598",7,1,TRUE
"1c25a2a959f21b6aaac522397549c9d0",4,1,TRUE
"d726a68a9410ec69f67c5a9cc7b4470c",4,1,TRUE
"b7a34ceb808f9b84e4e2fe8905f59b59",5,1,TRUE
"97f98f180131e6369be64238a8d7f608",8,1,TRUE
"2fd145a31f544e66ca3bffab3759b836",2,1,TRUE
"5fa557fb5b324b7070bfa1e398c72c2d",2,1,TRUE
"0837cb8e9503159b72b69510366feb33",2,1,TRUE
"dc066ed1430833fe6e09a4e8f08e6a45",3,1,TRUE
"c121e580b83d46a01be474a68eebf124",3,1,TRUE
"c3105601f84c5d2cb75de3cfec04e80c",2,1,TRUE
"a8487b65d581e5c39a875735d6e81268",6,1,TRUE
"fe4b9ff519c49575b28db63b7a1b1c6f",4,1,TRUE
"d5c1177bec2c5e62e224dd09c81d6186",3,1,TRUE
"4048f900d7cae5905da56edf2b50962d",16,1,TRUE
"8780bbefc1319a0dea7a450703588746",3,1,TRUE
"ef4e7b6d6b842adefe40ad4d2792fda5",4,1,TRUE
"477bb747d4871ba02efc71cced9a1060",11,1,TRUE
"ab0ca4908e31a88983d8e9c5d6fd411a",4,1,TRUE
"a099c6515df17ac3a94dc53ec4840385",11,1,TRUE
"94cc10f64f231697cc56d97268529c7d",13,1,TRUE
